url,Perfume,Brand,Gender,Rating,Decade,Top,Middle,Base,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5
https://www.fragrantica.com/perfume/marbert/marbert-man-pure-11074.html,Marbert Man Pure,Marbert,male,4.29,1980s,"green notes, neroli, lavender, violet, bergamot, amalfi lemon","geranium, jasmine, lily-of-the-valley, coriander, watercress, marjoram","virginia cedar, sandalwood, oak moss, amber",woody,fresh spicy,aromatic,green,white floral
https://www.fragrantica.com/perfume/tous/tous-man-les-colognes-concentrees-38372.html,Tous Man Les Colognes Concentrees,Tous,male,4.27,2010s,"grapefruit, orange blossom","guaiac wood, mint","vetiver, tonka bean",citrus,woody,aromatic,green,white floral
https://www.fragrantica.com/perfume/burberry/burberry-summer-for-female-2013-17581.html,Burberry Summer For Female 2013,Burberry,female,3.57,2010s,"pomegranate, green leaves, mandarin orange","freesia, lily-of-the-valley, rose","white musk, cedar, sandalwood",woody,floral,citrus,green,white floral
https://www.fragrantica.com/perfume/calvin-klein/ck-one-summer-278.html,Ck One Summer,Calvin Klein,unisex,4.02,2000s,"citruses, kiwi","cactus, blueberry leaf, lily-of-the-valley","musk, vetiver",fruity,fresh,citrus,green,white floral
https://www.fragrantica.com/perfume/bon-parfumeur/201-granny-smith-lily-of-the-valley-pear-51001.html,201 Granny Smith Lily Of The Valley Pear,Bon Parfumeur,unisex,3.76,2010s,"green apple, pear, bergamot, cassis","lily-of-the-valley, freesia, magnolia, tagetes","musk, vetiver, cedar",fruity,fresh,floral,green,white floral
https://www.fragrantica.com/perfume/marc-jacobs/decadence-eau-so-decadent-46200.html,Decadence Eau So Decadent,Marc Jacobs,female,3.84,2010s,"pear, black currant, ivy","magnolia, lily-of-the-valley, jasmine","raspberry, white amber, cashmere wood",fruity,fresh,floral,green,white floral
https://www.fragrantica.com/perfume/oscar-de-la-renta/oscar-flor-29667.html,Oscar Flor,Oscar De La Renta,female,3.76,2010s,"litchi, neroli, ivy","peony, pink jasmine, mango","cassis, musk, tonka bean",fresh,fruity,floral,green,white floral
https://www.fragrantica.com/perfume/bath-body-works/cucumber-melon-3518.html,Cucumber Melon,Bath Body Works,unisex,3.78,Unknown,melon,"cucumber, lily-of-the-valley, jasmine",musk,ozonic,aquatic,fresh,green,white floral
https://www.fragrantica.com/perfume/trussardi/trussardi-donna-eau-de-toilette-38071.html,Trussardi Donna Eau De Toilette,Trussardi,female,3.91,2010s,"yuzu, melon, citron","jasmine tea, orange blossom, lotus","vanilla, sandalwood, cedar, patchouli",citrus,floral,fresh,green,white floral
https://www.fragrantica.com/perfume/givenchy/ange-ou-demon-le-secret-eau-de-toilette-18158.html,Ange Ou Demon Le Secret Eau De Toilette,Givenchy,female,4.4,2010s,"candy apple, sugar","tea, jasmine, rose","patchouli, musk",sweet,fruity,fresh,green,white floral
https://www.fragrantica.com/perfume/salvador-dali/purplelight-968.html,Purplelight,Salvador Dali,female,3.75,2000s,"bamboo leaf, cherry blossom","lilac, jasmine, tiare flower","musk, almond tree, vetiver",floral,woody,fresh,green,white floral
https://www.fragrantica.com/perfume/loewe/agua-de-loewe-mar-de-coral-30749.html,Agua De Loewe Mar De Coral,Loewe,unisex,3.88,2010s,"lemon, pomelo, yuzu, grapefruit, tomato leaf, mandarin orange, mint","neroli, lily-of-the-valley, jasmine","musk, cedar, vanilla, amber",citrus,aromatic,fresh spicy,green,white floral
https://www.fragrantica.com/perfume/tom-ford/mandarino-di-amalfi-acqua-44084.html,Mandarino Di Amalfi Acqua,Tom Ford,unisex,4.16,2010s,"mandarin orange, grapefruit, mint, bergamot, tarragon, black currant","orange blossom, lemon leaf oil, basil, clary sage, wildflowers, thyme, jasmine, shiso, black pepper, coriander","musk, vetiver, labdanum, civet, amber",citrus,aromatic,fresh spicy,green,white floral
https://www.fragrantica.com/perfume/rosendo-mateu-olfactive-expressions/no-1-bergamot-tea-leaves-sandal-wood-34434.html,No 1 Bergamot Tea Leaves Sandal Wood,Rosendo Mateu Olfactive Expressions,unisex,4.08,2010s,"calabrian bergamot, green mandarin, lime peel, rosemary, thyme, sage, lavender","green tea, bergamot, neroli, jasmine, bitter orange blossom, cardamom, lily-of-the-valley, green pepper, smoke, woody notes","sandalwood, white musk, iris",citrus,aromatic,fresh spicy,green,white floral
https://www.fragrantica.com/perfume/sergio-tacchini/precious-pink-6864.html,Precious Pink,Sergio Tacchini,female,3.78,2000s,"amalfi lemon, granny smith apple, lily-of-the-valley","tea, peach, jasmine","virginia cedar, musk, amber",fresh,citrus,fruity,green,white floral
https://www.fragrantica.com/perfume/scentbar/500-32846.html,500,Scentbar,unisex,4.22,Unknown,"artemisia, honeysuckle","rose, opoponax","black currant, green tea",fruity,aromatic,herbal,green,white floral
https://www.fragrantica.com/perfume/al-haramain-perfumes/l-aventure-gold-73211.html,L Aventure Gold,Al Haramain Perfumes,female,3.97,2020s,"bergamot, black currant, green leaves","lily-of-the-valley, plum, jasmine, rose, orchid","musk, vanilla, sandalwood",fruity,citrus,musky,green,white floral
https://www.fragrantica.com/perfume/ormonde-jayne/sampaquita-4928.html,Sampaquita,Ormonde Jayne,unisex,3.8,2000s,"magnolia, grass, litchi, bergamot","water lily, freesia, jasmine, rose, lily-of-the-valley","musk, ambrette (musk mallow), oakmoss, vetiver",floral,fresh,musky,green,white floral
https://www.fragrantica.com/perfume/philosophy/pure-grace-desert-summer-54244.html,Pure Grace Desert Summer,Philosophy,female,3.97,2010s,"freesia, ozonic notes","cactus flower, star jasmine","clay, white wood, musk",floral,clay,ozonic,green,white floral
https://www.fragrantica.com/perfume/toni-gard/toni-gard-26124.html,Toni Gard,Toni Gard,female,4.07,2000s,"fig leaf, lavender, cassis, mandarin orange","marzipan, black locust, ylang-ylang, jasmine","vanila, sandalwood, amber, sunflower, cedar",sweet,woody,vanilla,green,white floral
https://www.fragrantica.com/perfume/o-boticario/linda-fashion-19004.html,Linda Fashion,O Boticario,female,3.73,2010s,"fruits, green notes, mandarin orange, pink pepper, bergamot","tropical fruits, ylang-ylang, jasmine, red berries, violet, rose, lily-of-the-valley, lily, black pepper","amber, sandalwood, vetiver, vanilla, musk",fruity,sweet,woody,green,white floral
https://www.fragrantica.com/perfume/montana/parfum-d-elle-2382.html,Parfum D Elle,Montana,female,3.9,1990s,"melon, ginger, bergamot, lime, lemon, mandarin orange","ylang-ylang, hiacynth, tuberose, brazilian rosewood, lily-of-the-valley","tobacco, oakmoss, tonka bean, amber, vanilla, cedar",citrus,sweet,woody,green,white floral
https://www.fragrantica.com/perfume/carthusia/via-camerelle-4029.html,Via Camerelle,Carthusia,female,4.4,2000s,"lemon, marjoram, bergamot, orange","lily, jasmine, cyclamen","cedar, musk, amber",citrus,fresh spicy,aromatic,herbal,white floral
https://www.fragrantica.com/perfume/roos-roos/malamata-79734.html,Malamata,Roos Roos,unisex,3.83,2020s,"galbanum, peppermint, violet leaf, mastic or lentisque","lily-of-the-valley, wormwood, sage, rose","hay, musk, ambergris, patchouli",green,aromatic,fresh spicy,herbal,white floral
https://www.fragrantica.com/perfume/kkw-fragrance/crystal-peach-63997.html,Crystal Peach,Kkw Fragrance,female,3.61,2020s,"peach, chamomile, bergamot","rose, lotus, jasmine","musk, sandalwood, vanilla",floral,rose,fruity,herbal,white floral
https://www.fragrantica.com/perfume/caswell-massey/elixir-of-love-8510.html,Elixir Of Love,Caswell Massey,female,4.25,Unknown,lavender,"jasmine, artemisia, wormwood","egyptian musk, white woods",aromatic,lavender,musky,herbal,white floral
https://www.fragrantica.com/perfume/house-of-sillage/whispers-of-enchantment-70271.html,Whispers Of Enchantment,House Of Sillage,unisex,3.7,2020s,"mandarin orange, petitgrain, geranium","sage, damask rose, jasmine","leather, patchouli, musk",citrus,aromatic,rose,herbal,white floral
https://www.fragrantica.com/perfume/d-orsay/tilleul-477.html,Tilleul,D Orsay,female,4.18,1910s,"watermelon, angelica, petitgrain","lime (linden) blossom, cyclamen","hay, black locust, beeswax",sweet,yellow floral,green,honey,white floral
https://www.fragrantica.com/perfume/john-varvatos/john-varvatos-2144.html,John Varvatos,John Varvatos,female,3.87,2000s,"damask plum, georgian apricot, mandarin orange","turkish rose, lily, egyptian jasmine, mango blossom","patchouli, honey, tonka bean, oakmoss",fruity,sweet,patchouli,honey,white floral
https://www.fragrantica.com/perfume/stephane-humbert-lucas-777/manteuse-51465.html,Manteuse,Stephane Humbert Lucas 777,unisex,3.91,2010s,"white flowers, leather, dodecanal, bergamot","honey, orris root, labdanum, sandalwood","opoponax, natural musk, vanilla, patchouli",amber,sweet,powdery,honey,white floral
https://www.fragrantica.com/perfume/roos-roos/woods-in-love-50160.html,Woods In Love,Roos Roos,unisex,3.94,2010s,"orange blossom, mandarin orange, bergamot","orris, violet","patchouli, cedar, vetiver",woody,powdery,citrus,iris,white floral
https://www.fragrantica.com/perfume/arrogance/arrogance-pour-elle-5450.html,Arrogance Pour Elle,Arrogance,female,3.84,2000s,"pink pepper, orange blossom, sicilian mandarin, bergamot","iris, bulgarian rose, tuberose, peony","vanilla, cedar, musk",rose,powdery,floral,iris,white floral
https://www.fragrantica.com/perfume/robert-piguet/alameda-18394.html,Alameda,Robert Piguet,unisex,4.22,2010s,"lily, bergamot","orris, rose","amber, patchouli, castoreum",amber,woody,patchouli,iris,white floral
https://www.fragrantica.com/perfume/bdk-parfums/312-saint-honore-89642.html,312 Saint Honore,Bdk Parfums,unisex,3.83,2020s,"pink pepper, angelica root","iris, orange blossom, tonka bean","white musk, ambroxan, ambrostar�, thailand oud",musky,amber,powdery,iris,white floral
https://www.fragrantica.com/perfume/bdk-parfums/vanille-leather-82783.html,Vanille Leather,Bdk Parfums,unisex,3.98,2020s,"violet, pink pepper","tuberose, orange blossom, jasmine","vanilla, orris, leather, benzoin, oak, patchouli",powdery,vanilla,violet,iris,white floral
https://www.fragrantica.com/perfume/escada/escada-loving-bouquet-1367.html,Escada Loving Bouquet,Escada,female,4.16,1990s,"violet leaf, peach, bergamot, mandarin orange, lemon","violet, iris, tea, lily-of-the-valley, orris root, jasmine, rose","musk, sandalwood, cedar",powdery,woody,violet,iris,white floral
https://www.fragrantica.com/perfume/cigar/iris-of-florence-28692.html,Iris Of Florence,Cigar,female,4.21,2010s,"elemi, bergamot, lemon","violet, iris, lily, black currant","musk, vanilla, sandalwood, jasmine",powdery,violet,woody,iris,white floral
https://www.fragrantica.com/perfume/nina-ricci/nina-soleil-71650.html,Nina Soleil,Nina Ricci,female,4.01,2020s,"mandarin orange, bergamot","whipped cream, gardenia","vanilla, cedar",vanilla,citrus,sweet,lactonic,white floral
https://www.fragrantica.com/perfume/salvatore-ferragamo/signorina-misteriosa-32646.html,Signorina Misteriosa,Salvatore Ferragamo,female,3.86,2010s,"blackberry, neroli","tuberose, orange blossom","milk mousse, black vanilla husk, patchouli",vanilla,fruity,sweet,lactonic,white floral
https://www.fragrantica.com/perfume/carolina-herrera/212-vip-rose-love-ny-79163.html,212 Vip Rose Love Ny,Carolina Herrera,female,3.82,2020s,"apricot, bergamot","musk, jasmine, milk","patchouli, coffee",musky,patchouli,warm spicy,lactonic,white floral
https://www.fragrantica.com/perfume/tous/h2o-6536.html,H2O,Tous,female,3.73,2000s,"amalfi lemon, lavender","jasmine, rose","virginia cedar, sandalwood, amber",citrus,woody,aromatic,lavender,white floral
https://www.fragrantica.com/perfume/giorgio-beverly-hills/wings-for-men-1895.html,Wings For Men,Giorgio Beverly Hills,male,3.8,1990s,"lavender, green notes, bergamot, neroli, lemon","jasmine, geranium, lily-of-the-valley, clary sage, coriander","amber, musk, tonka bean, oakmoss, cedar",aromatic,citrus,fresh spicy,lavender,white floral
https://www.fragrantica.com/perfume/pecksniff-s/classic-53519.html,Classic,Pecksniff S,male,3.77,Unknown,"petitgrain, lavender","coriander, lily, juniper berry","musk, cedar, moss",aromatic,woody,musky,lavender,white floral
https://www.fragrantica.com/perfume/bath-body-works/moonlight-path-3531.html,Moonlight Path,Bath Body Works,female,3.8,2000s,"lavender, bergamot","violet, jasmine, lily-of-the-valley, rose, ylang-ylang","musk, sandalwood, oakmoss, vetiver, amber, vanilla",powdery,musky,woody,lavender,white floral
https://www.fragrantica.com/perfume/loewe/aura-loewe-floral-35896.html,Aura Loewe Floral,Loewe,female,3.88,2010s,"bergamot, carrot seeds, lemon, green notes","orange blossom, violet, rose, jasmine","vanilla, patchouli, leather, musk",powdery,vanilla,patchouli,leather,white floral
https://www.fragrantica.com/perfume/sospiro-perfumes/muse-49505.html,Muse,Sospiro Perfumes,unisex,3.95,2010s,"plum, leather, white flowers","labdanum, artemisia, jasmine","raspberry, benzoin, amber, patchouli",fruity,amber,sweet,leather,white floral
https://www.fragrantica.com/perfume/miguel-matos/burnt-flower-57963.html,Burnt Flower,Miguel Matos,unisex,3.32,2010s,"cinnamon, cade oil, mandarin orange, grapefruit, bergamot","tuberose, cloves, coconut, iris","suede, castoreum, animal notes, chinese cedar, atlas cedar",tuberose,animalic,woody,leather,white floral
https://www.fragrantica.com/perfume/byblos/byblos-water-flower-for-female-1573.html,Byblos Water Flower For Female,Byblos,female,3.64,2000s,"sea water, apple, cassis, grapefruit, pear, peach","water jasmine, freesia, lily-of-the-valley, rose","lavender, white musk, australian sandalwood, elemi, vanilla",aromatic,fruity,fresh,marine,white floral
https://www.fragrantica.com/perfume/filippo-sorcinelli/dolcissimo-sollievo-74665.html,Dolcissimo Sollievo,Filippo Sorcinelli,unisex,4.03,2020s,"amber, vanilla, tonka bean, patchouli, musk","sea water, lily-of-the-valley, orris","incense, rosemary, gardenia, elemi resin",amber,aromatic,vanilla,marine,white floral
https://www.fragrantica.com/perfume/ted-lapidus/lapidus-pour-homme-sport-32627.html,Lapidus Pour Homme Sport,Ted Lapidus,male,3.88,2010s,"rosemary, basil, bergamot","geranium, sea notes, orange blossom, nutmeg","incense, leather, patchouli, cedar",fresh spicy,aromatic,woody,marine,white floral
https://www.fragrantica.com/perfume/zadig-voltaire/this-is-really-him-89350.html,This Is Really Him,Zadig Voltaire,male,4.07,2020s,"lemon, graperfuit","metallic notes, orange blossom","palo santo, amberwood",woody,citrus,amber,metallic,white floral
https://www.fragrantica.com/perfume/armaf/club-de-nuit-untold-78476.html,Club De Nuit Untold,Armaf,unisex,4.19,2020s,"saffron, jasmine","amberwood, ambergris","fir resin, cedar",woody,amber,warm spicy,metallic,white floral
https://www.fragrantica.com/perfume/orientica-premium/amber-rouge-69364.html,Amber Rouge,Orientica Premium,unisex,4.25,2020s,"saffron, jasmine","amberwood, ambergris","cedar, fir resin",amber,woody,warm spicy,metallic,white floral
https://www.fragrantica.com/perfume/bybozo/sea-breeze-70681.html,Sea Breeze,Bybozo,unisex,4.09,2020s,"lemon, pink pepper","sea salt, tiare flower, pomelo, carambola (star fruit)","mineral notes, vanilla, vetiver",citrus,fruity,salty,mineral,white floral
https://www.fragrantica.com/perfume/balenciaga/cialenga-7871.html,Cialenga,Balenciaga,female,4.24,1970s,"green notes, black currant, citruses","iris, ylang-ylang, lily, tincture of rose, jasmine, clove","oak moss, vetyver, virginia cedar, patchouli, sandalwood",woody,earthy,green,mossy,white floral
https://www.fragrantica.com/perfume/s-t-dupont/s-t-dupont-pour-femme-3995.html,S T Dupont Pour Femme,S T Dupont,female,3.78,1990s,"galbanum, black currant, passionfruit, melon, lemon, mandarin orange","carnation, ylang-ylang, cyclamen, rose, gardenia, jasmine, lily-of-the-valley, magnolia, orchid","oakmoss, cedar, musk, patchouli, sandalwood, amber, brazilian rosewood",woody,floral,green,mossy,white floral
https://www.fragrantica.com/perfume/brut-parfums-prestige/faberge-flambeau-27576.html,Faberge Flambeau,Brut Parfums Prestige,female,4.34,1950s,"peach, lily-of-the-valley","rose, orris, narcissus, spicy notes, jasmine","oakmoss, sandalwood, vetiver, amber, vanilla",woody,earthy,powdery,mossy,white floral
https://www.fragrantica.com/perfume/paris-elysees/vodka-pink-35273.html,Vodka Pink,Paris Elysees,female,3.09,2010s,"verbena, sage, chamomile","rose, white flowers, geranium","moss, patchouli, vetiver",earthy,rose,woody,mossy,white floral
https://www.fragrantica.com/perfume/tesori-d-oriente/te-verde-7563.html,Te Verde,Tesori D Oriente,unisex,3.66,Unknown,"aldehydes, white flowers, jasmine","green tea, rose","musk, woodsy notes",fresh,green,aldehydic,musky,white floral
https://www.fragrantica.com/perfume/ajmal/shadow-ii-pour-homme-71725.html,Shadow Ii Pour Homme,Ajmal,unisex,3.59,2010s,"saffron, bergamot","orange blossom, cedar, vetiver","amber, musk, patchouli",warm spicy,woody,amber,musky,white floral
https://www.fragrantica.com/perfume/memoize-london/tristitia-49482.html,Tristitia,Memoize London,unisex,3.52,2010s,"red rose, jasmine",vanilla,"agarwood (oud), civet, patchouli, amber",rose,oud,animalic,musky,white floral
https://www.fragrantica.com/perfume/commodity/moss-29533.html,Moss,Commodity,female,3.79,2010s,"petitgrain, elemi, bergamot","oakmoss, orange blossom, eucalyptus","white musk, cedar, amber, cashmere wood",woody,citrus,aromatic,musky,white floral
https://www.fragrantica.com/perfume/mahogany/stark-24981.html,Stark,Mahogany,male,4.07,Unknown,"rosemary, orange, lemon, petitgrain, cardamom","jasmine, lily-of-the-valley, rose, sandalwood","musk, woody notes, moss, vetiver",woody,citrus,aromatic,musky,white floral
https://www.fragrantica.com/perfume/davidoff/cool-water-woman-cool-summer-5577.html,Cool Water Woman Cool Summer,Davidoff,female,4.04,2000s,"sea water, passionfruit",night blooming cereus,"peach, musk",marine,fruity,aromatic,musky,white floral
https://www.fragrantica.com/perfume/louis-feraud/le-bleu-25588.html,Le Bleu,Louis Feraud,female,3.82,2010s,"italian lemon, petitgrain, galbanum, mandarin orange","honeysuckle, palmarosa, rose","musk, ambroxan, vetiver, sandalwood",citrus,green,aromatic,musky,white floral
https://www.fragrantica.com/perfume/altaia/purple-land-51363.html,Purple Land,Altaia,unisex,3.64,2010s,"guava, grapefruit, papaya","lily-of-the-valley, frangipani","musk, ambroxan",tropical,floral,citrus,musky,white floral
https://www.fragrantica.com/perfume/parfums-berdoues/freesia-coton-57473.html,Freesia Coton,Parfums Berdoues,unisex,3.97,2010s,"mandarin orange, bergamot","freesia, cotton flower, jasmine","cashmere wood, white musk",floral,powdery,citrus,musky,white floral
https://www.fragrantica.com/perfume/carlo-corinto/fare-follie-13316.html,Fare Follie,Carlo Corinto,female,4.21,2000s,"orange, cassis, ambrette (musk mallow)","melon, raspberry, jasmine","peach, musk, amber",fruity,sweet,citrus,musky,white floral
https://www.fragrantica.com/perfume/sisley/izia-anniversary-edition-2018-48578.html,Izia Anniversary Edition 2018,Sisley,female,4.1,2010s,"aldehydes, pink pepper, bergamot","rose, lily-of-the-valley, peony, angelica, jasmine","musk, amber, cedar",rose,fresh,floral,musky,white floral
https://www.fragrantica.com/perfume/kenzo/flower-by-kenzo-eau-de-lumiere-43247.html,Flower By Kenzo Eau De Lumiere,Kenzo,female,4.02,2010s,"calabrian bergamot, cassis","jasmine, bulgarian rose, peach, ylang-ylang","violet, white musk, heliotrope",powdery,violet,floral,musky,white floral
https://www.fragrantica.com/perfume/giardini-di-toscana/shabby-chic-64758.html,Shabby Chic,Giardini Di Toscana,unisex,3.54,Unknown,peony,"bulgarian rose, white flowers","musk, javanol, cedar",rose,floral,fresh,musky,white floral
https://www.fragrantica.com/perfume/body-fantasies/secret-crush-58610.html,Secret Crush,Body Fantasies,female,4.16,2010s,"red fruits, pineapple, cassis","green apple, star jasmine, lily-of-the-valley","sugar, musk, cashmeran",fruity,sweet,fresh,musky,white floral
https://www.fragrantica.com/perfume/betty-boop/party-betty-13405.html,Party Betty,Betty Boop,female,3.38,2010s,"bergamot, grapefruit, mandarin orange","star jasmine, orchid","musk, woodsy notes, magnolia",citrus,floral,fresh spicy,musky,white floral
https://www.fragrantica.com/perfume/cafe-parfums/cafe-green-5751.html,Cafe Green,Cafe Parfums,female,3.3,2000s,"bergamot, mandarin orange, pear, peach","tea, jasmine, rose","musk, virginia cedar",citrus,green,fresh spicy,musky,white floral
https://www.fragrantica.com/perfume/o-boticario/floratta-simple-love-66480.html,Floratta Simple Love,O Boticario,female,3.92,2020s,"peach, bergamot, red fruits, mandarin orange, grapefruit","lily-of-the-valley, magnolia, rose, tuberose","musk, patchouli, amber, almond, vanilla, labdanum",citrus,floral,fruity,musky,white floral
https://www.fragrantica.com/perfume/adopt-parfums/the-blanc-23437.html,The Blanc,Adopt Parfums,female,4.2,Unknown,"watery notes, floral notes","white tea, jasmine, rose","white musk, guaiac wood",fresh,aquatic,green,musky,white floral
https://www.fragrantica.com/perfume/o-boticario/floratta-in-blue-7314.html,Floratta In Blue,O Boticario,female,3.88,1990s,"tea, lime, bergamot, geranium, tincture of rose","lily-of-the-valley, gardenia, frangipani","musk, virginia cedar, sandalwood, vetyver",citrus,woody,green,musky,white floral
https://www.fragrantica.com/perfume/ajmal/jade-15078.html,Jade,Ajmal,female,3.89,2010s,"red apple, pear, mimosa, plum, sour cherry","lily, rose","musk, woodsy notes, vanilla, ambergris",fruity,sweet,powdery,musky,white floral
https://www.fragrantica.com/perfume/narciso-rodriguez/narciso-rodriguez-for-her-eau-de-toilette-edition-limitee-63074.html,Narciso Rodriguez For Her Eau De Toilette Edition Limitee,Narciso Rodriguez,female,4.4,2020s,"osmanthus, orange blossom, bergamot","amber, musk","vanilla, vetiver, patchouli",amber,vanilla,powdery,musky,white floral
https://www.fragrantica.com/perfume/oscar-de-la-renta/bella-bouquet-76268.html,Bella Bouquet,Oscar De La Renta,female,3.48,2020s,"bamboo, green tea, clementine, peach","magnolia, jasmine sambac, iris, rose","musk, sandalwood, tonka bean, cedar",floral,woody,powdery,musky,white floral
https://www.fragrantica.com/perfume/montana/claude-montana-32330.html,Claude Montana,Montana,female,4.23,2010s,"jasmine, white peach, bergamot","sandalwood, cedar, rose","tonka bean, musk, amber, labdanum",amber,woody,powdery,musky,white floral
https://www.fragrantica.com/perfume/mark/mark-bohista-13130.html,Mark Bohista,Mark,female,4.32,2000s,"ginger, lily",orchid,"mexican chocolate, musk",warm spicy,chocolate,sweet,musky,white floral
https://www.fragrantica.com/perfume/ard-al-zaafaran/turab-al-dhahab-45232.html,Turab Al Dhahab,Ard Al Zaafaran,female,3.72,Unknown,"white flowers, lime","coconut milk, vanilla, nutmeg",musk,vanilla,coconut,sweet,musky,white floral
https://www.fragrantica.com/perfume/avon/far-away-rebel-diva-62486.html,Far Away Rebel Diva,Avon,female,3.53,2020s,"pink pepper, litchi, co2 extracts, sicilian bergamot","jasmine sambac, rose, magnolia","popcorn, caramel, cacao, salt, labdanum",caramel,soft spicy,sweet,musky,white floral
https://www.fragrantica.com/perfume/afnan/rare-passion-84525.html,Rare Passion,Afnan,female,4.1,2020s,"rose, musk, orange","vanilla, amber, woody notes","rose, musk, orange blossom",citrus,rose,vanilla,musky,white floral
https://www.fragrantica.com/perfume/mahogany/pimenta-rosa-e-cedro-68524.html,Pimenta Rosa E Cedro,Mahogany,male,3.73,2020s,"pink pepper, citruses, bergamot, grapefruit","palisander rosewood, jasmine, gardenia, ylang-ylang","cedar, sandalwood, musk, patchouli",woody,powdery,warm spicy,musky,white floral
https://www.fragrantica.com/perfume/kenzo/flower-by-kenzo-l-absolue-74442.html,Flower By Kenzo L Absolue,Kenzo,female,3.71,2020s,saffron,"damask rose, orange blossom","vanilla, white musk",vanilla,rose,warm spicy,musky,white floral
https://www.fragrantica.com/perfume/gisada/gisada-donna-43750.html,Gisada Donna,Gisada,female,3.22,2010s,"cotton candy, iris, violet, sicilian bergamot","patchouli, jasmine sambac, benzoin, white peach blossom","musk, sandalwood, coffee, tuberose",powdery,woody,warm spicy,musky,white floral
https://www.fragrantica.com/perfume/max-philip/ozone-78933.html,Ozone,Max Philip,unisex,3.47,2020s,"bergamot, lily-of-the-valley","violet, cedar","musk, vanilla",powdery,citrus,woody,musky,white floral
https://www.fragrantica.com/perfume/bond-no-9/the-scent-of-peace-1304.html,The Scent Of Peace,Bond No 9,female,3.95,2000s,"black currant, grapefruit",lily-of-the-valley,"musk, virginia cedar",fruity,citrus,woody,musky,white floral
https://www.fragrantica.com/perfume/houbigant/iris-des-champs-28138.html,Iris Des Champs,Houbigant,female,4.1,2010s,"lily-of-the-valley, bergamot, pink pepper, pear, rose","iris, ylang-ylang, jasmine","musk, woody notes, sandalwood, vanilla, amber",powdery,iris,woody,musky,white floral
https://www.fragrantica.com/perfume/chloe/see-by-chloe-17123.html,See By Chloe,Chloe,female,3.7,2010s,"apple blossom, bergamot","jasmine, ylang-ylang","musk, sandalwood, vanilla",floral,powdery,woody,musky,white floral
https://www.fragrantica.com/perfume/l-artisan-parfumeur/l-ete-en-douce-extrait-de-songe-1279.html,L Ete En Douce Extrait De Songe,L Artisan Parfumeur,unisex,4.15,2000s,rose,"lime (linden blossom), orange blossom","white woods, white musk",yellow floral,sweet,woody,musky,white floral
https://www.fragrantica.com/perfume/maison-alhambra/baroque-rouge-540-89849.html,Baroque Rouge 540,Maison Alhambra,unisex,3.9,2020s,"saffron, pear, mandarin orange","jasmine, ylang-ylang, lily","cashmere wood, amber, musk",amber,warm spicy,woody,musky,white floral
https://www.fragrantica.com/perfume/guerlain/la-petite-robe-noire-eau-de-toilette-17387.html,La Petite Robe Noire Eau De Toilette,Guerlain,female,3.77,2010s,"rose, green notes, jasmine","sour cherry, apple, orange blossom, black currant","white musk, patchouli, white amber",cherry,sweet,fruity,nutty,white floral
https://www.fragrantica.com/perfume/bond-no-9/tribeca-59904.html,Tribeca,Bond No 9,unisex,4.16,2020s,"hazelnut, cacao","jasmine sambac, cedar","ambroxan, caramel, moss",amber,caramel,woody,nutty,white floral
https://www.fragrantica.com/perfume/mancera/gold-prestigium-37574.html,Gold Prestigium,Mancera,unisex,4.16,2010s,"agarwood (oud), pepper, bergamot","orange blossom, rose","vanilla, leather, white musk, oakmoss",vanilla,fresh spicy,citrus,oud,white floral
https://www.fragrantica.com/perfume/abdul-samad-al-qurashi/black-incense-56155.html,Black Incense,Abdul Samad Al Qurashi,male,4.36,Unknown,"lemon, peach","saffron, geranium","vetiver, praline",rose,powdery,violet,oud,white floral
https://www.fragrantica.com/perfume/evaflor/amati-22229.html,Amati,Evaflor,female,3.91,Unknown,"melon, lotus, cyclamen","lily, peony, lily-of-the-valley","sandalwood, musk, amber, cedar",floral,fresh,aquatic,ozonic,white floral
https://www.fragrantica.com/perfume/elizabeth-arden/sunflowers-sunlight-kiss-44738.html,Sunflowers Sunlight Kiss,Elizabeth Arden,female,3.85,2010s,"mandarin orange, bergamot, japanese loquat, apple leaf","ozonic notes, jasmine, osmanthus, cyclamen, rose","solar notes, musk, driftwood",fruity,citrus,floral,ozonic,white floral
https://www.fragrantica.com/perfume/tommy-hilfiger/tommy-girl-summer-2013-20610.html,Tommy Girl Summer 2013,Tommy Hilfiger,female,3.91,2010s,"melon, carambola (star fruit)","water lily, gardenia, jasmine","musk, sandalwood",aquatic,fresh,fruity,ozonic,white floral
https://www.fragrantica.com/perfume/ted-lapidus/lapidus-pour-homme-black-extreme-17085.html,Lapidus Pour Homme Black Extreme,Ted Lapidus,male,3.78,2010s,"violet leaf, black pepper, citruses","orange blossom, woody notes, saffron","tonka bean, labdanum",amber,warm spicy,woody,ozonic,white floral
https://www.fragrantica.com/perfume/agatha-ruiz-de-la-prada/love-glam-love-23243.html,Love Glam Love,Agatha Ruiz De La Prada,female,3.93,2010s,"raspberry, pear, bergamot","jasmine, orange, rose, heliotrope","patchouli, benzoin",fruity,sweet,citrus,patchouli,white floral
https://www.fragrantica.com/perfume/oros/oros-pour-homme-24616.html,Oros Pour Homme,Oros,male,4.39,2010s,"citruses, pink pepper","jasmine, spices","patchouli, guaiac wood, sandalwood",woody,warm spicy,citrus,patchouli,white floral
